metric_type;metric_id;metric_name;metric_unit;metric_description;metric_id_parent;flag_name;flag_name_proper;flag_direction;flag_type;flag_e_s_g_plus;flag_tier;frameworks;active
flag;4039a52e-bcab-4bf9-b405-707d58714abc;TOBACCO_DISTRIBUTION_NEGATIVE_PRODUCT_PLUS_TIER_4;;;5adcb1de-6887-4a60-b367-0a5acdc86f33;TOBACCO DISTRIBUTION;Tobacco Distribution;NEGATIVE;PRODUCT;PLUS;TIER_4;flags;1
flag;5adcb1de-6887-4a60-b367-0a5acdc86f33;TOBACCO_NEGATIVE_PRODUCT_PLUS_TIER_3;;;c13a7dbc-513e-4eb8-9096-aa3be73b31ad;TOBACCO;Tobacco;NEGATIVE;PRODUCT;PLUS;TIER_3;flags;1
flag;ec831e52-0ae5-4148-833e-5f53d569b318;TOP_FINANCIERS_OF_FOSSIL_FUELS_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;TOP FINANCIERS OF FOSSIL FUELS;Top Financiers of Fossil Fuels;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;4b9ee972-991a-484b-94b9-b747daabe100;TOXICOLOGY_THERAPEUTICS_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;TOXICOLOGY THERAPEUTICS;Toxicology Therapeutics;POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;9f574e6f-f688-423c-aee4-418b41539969;TRACEABILITY_TO_MILL_COMMITMENT_POSITIVE_CONDUCT_E_TIER_4;;;0993f5d9-f46d-48df-bb6f-da22e3b935a4;TRACEABILITY TO MILL COMMITMENT;Traceability to Mill Commitment;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;2629a7bb-6d78-4bc3-825a-840139fb8299;TRACEABILITY_TO_PLANTATION_COMMITMENT_POSITIVE_CONDUCT_E_TIER_4;;;0993f5d9-f46d-48df-bb6f-da22e3b935a4;TRACEABILITY TO PLANTATION COMMITMENT;Traceability to Plantation Commitment;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;43646586-9430-4d02-af86-5dcaec3f7265;TRANSPLANTATION_THERAPEUTICS_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;TRANSPLANTATION THERAPEUTICS;Transplantation Therapeutics;POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;a718ae25-aa4f-4300-8eb4-18319e0568d9;VACCINES_(BACTERIAL_AND_VIRAL)_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;VACCINES (BACTERIAL AND VIRAL);Vaccines (Bacterial and Viral);POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;784e2423-3be7-4b43-932e-b36938ac844b;VITAMINS,_MINERALS_AND_SUPPLEMENTS_POSITIVE_PRODUCT_S_TIER_3;;;fdde3b8f-abf0-4d2e-a756-1c90b2a57b80;VITAMINS, MINERALS AND SUPPLEMENTS;Vitamins, Minerals and Supplements;POSITIVE;PRODUCT;S;TIER_3;flags;0
flag;0c059478-744d-4479-ae83-1ab93855b017;WASTE_MANAGEMENT_ACTIVITIES_POSITIVE_PRODUCT_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;WASTE MANAGEMENT ACTIVITIES;Waste Management Activities;POSITIVE;PRODUCT;E;TIER_2;flags;1
flag;b543cb8c-6ea5-4ce4-ad4b-091bb98532be;WATER_IMPACTING_ACTIVITIES_NEGATIVE_PRODUCT_E_TIER_2;;;d41c2f7c-c1f0-4c9d-b1a4-590bbf588997;WATER IMPACTING ACTIVITIES;Water Impacting Activities;NEGATIVE;PRODUCT;E;TIER_2;flags;0
flag;2267f5b5-167c-4525-94f0-0d52b80511fc;WATER_PROVISION_&_TREATMENT_POSITIVE_PRODUCT_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;WATER PROVISION & TREATMENT;Water Provision & Treatment;POSITIVE;PRODUCT;E;TIER_2;flags;1
flag;baf2be17-49ea-456c-ae27-972fd8d2e52d;ZERO_DEFORESTATION_OR_ZERO_CONVERSION_COMMITMENT_POSITIVE_CONDUCT_E_TIER_4;;;017c5003-a659-4ce5-93dd-d92763c36878;ZERO DEFORESTATION OR ZERO CONVERSION COMMITMENT;Zero Deforestation or Zero Conversion Commitment;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;4e3f1b71-063a-447a-a249-e4ad20cb93e1;FINANCIERS_WITH_HIGH_SUSTAINABILITY_EXPECTATIONS_(PAPER,_PULP_&_TIMBER)_POSITIVE_CONDUCT_PLUS_TIER_3;;;20e2ed9c-98c0-4958-beee-e9a81f4291b3;FINANCIERS WITH HIGH SUSTAINABILITY EXPECTATIONS (PAPER, PULP & TIMBER);Financiers With High Sustainability Expectations (Paper, Pulp & Timber);POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;55d7c84f-29d8-4dd5-bdc8-ad634a688cd9;FINANCIERS_WITH_HIGH_SUSTAINABILITY_EXPECTATIONS_(PALM_OIL)_POSITIVE_CONDUCT_PLUS_TIER_3;;;20e2ed9c-98c0-4958-beee-e9a81f4291b3;FINANCIERS WITH HIGH SUSTAINABILITY EXPECTATIONS (PALM OIL);Financiers With High Sustainability Expectations (Palm Oil);POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;bfa6a27d-6663-4fd9-ba4c-008ad7cd94dc;ACCESS_TO_DIGITAL_TECHNOLOGIES_PIONEERS_POSITIVE_CONDUCT_S_TIER_3;;;7a8ccd9f-1321-403d-9869-b31486188f2a;ACCESS TO DIGITAL TECHNOLOGIES PIONEERS;Access to Digital Technologies Pioneers;POSITIVE;CONDUCT;S;TIER_3;flags;1
flag;7b39d54d-8baa-474b-a97b-482165311dff;HIGH_TRANSPARENCY_(SOY_TRADERS)_POSITIVE_CONDUCT_PLUS_TIER_3;;;7a9f7397-24b8-4c0d-b68d-3868bffe6dff;HIGH TRANSPARENCY (SOY TRADERS);High Transparency (Soy Traders);POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
impact_metric_selected;8c6630da-c50b-49c6-8195-c38ba2686026;POWER_CAPACITY_BIOMASS;MW;;;;;;;;;impact metrics;1
impact_metric_selected;52ed3d0c-adb5-460c-bab4-7c3637889e6c;POWER_CAPACITY_COAL;MW;;;;;;;;;impact metrics;1
impact_metric_selected;0089f61d-72b7-473e-aa6d-9dc567d565c5;POWER_CAPACITY_GEOTHERMAL;MW;;;;;;;;;impact metrics;1
impact_metric_selected;22106ec9-f585-419e-b82e-58e7d67b1867;POWER_CAPACITY_HYDROELECTRIC;MW;;;;;;;;;impact metrics;1
impact_metric_selected;290c3b52-255b-4890-8c19-b06ba6cb5975;POWER_CAPACITY_LANDFILL_GAS;MW;;;;;;;;;impact metrics;1
impact_metric_selected;ddc03e85-a9a5-4461-a014-d1d99df8f6ce;POWER_CAPACITY_LNG;MW;;;;;;;;;impact metrics;1
impact_metric_selected;0c31bf02-8480-4f00-8e88-48c632d7aa51;POWER_CAPACITY_LPG;MW;;;;;;;;;impact metrics;1
impact_metric_selected;058bad0a-67d2-410d-a499-5f5a8192700b;POWER_CAPACITY_NATURAL_GAS;MW;;;;;;;;;impact metrics;1
impact_metric_selected;864d9064-bbf3-4c9d-b233-80c2d966997a;POWER_CAPACITY_NUCLEAR;MW;;;;;;;;;impact metrics;1
impact_metric_selected;bbd51e7f-8bd4-432b-9238-48b79d0718cc;POWER_CAPACITY_OTHER;MW;;;;;;;;;impact metrics;1
impact_metric_selected;0713dfdc-28ff-4c7c-b57d-e01148cae43a;POWER_CAPACITY_PETROLEUM;MW;;;;;;;;;impact metrics;1
impact_metric_selected;1a7cc20f-93b6-4a8a-be0f-508da0ce3de4;POWER_CAPACITY_RENEWABLES_TOTAL;MW;;;;;;;;;impact metrics;1
impact_metric_selected;5a1d76c3-18c9-43dc-a35e-4920eb1da04c;POWER_CAPACITY_RENEWABLES_NONSPECIFIED;MW;;;;;;;;;impact metrics;1
impact_metric_selected;ab78dc5f-c03a-4647-a19e-004caab104ba;POWER_CAPACITY_SOLAR;MW;;;;;;;;;impact metrics;1
impact_metric_selected;09b6f5e9-f574-46df-b3ce-5ba41d5c5a79;POWER_CAPACITY_WAVE_AND_TIDAL;MW;;;;;;;;;impact metrics;1
impact_metric_selected;021e5055-086c-481d-81ab-6de2725a3934;POWER_CAPACITY_WIND;MW;;;;;;;;;impact metrics;1
impact_metric_selected;20dbdf74-1126-47a4-a7b0-a53ca64b90c1;POWER_GENERATION_BIOMASS;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;3a413898-36d1-447f-8a87-ac9c9fa684bd;POWER_GENERATION_COAL;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;0fcfd937-b2b5-4762-96ea-203b883e0272;POWER_GENERATION_GEOTHERMAL;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;9cb26d22-dc67-414f-b5e6-186e479d574b;POWER_GENERATION_HYDROELECTRIC;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;d490bcd1-3cb3-41ab-b8a9-6773be6f3565;POWER_GENERATION_LANDFILL_GAS;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;82d18d03-0ca8-497c-bdf3-f44524792d00;POWER_GENERATION_LNG;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;d5fdde5f-6ef6-4ed9-955e-7fbd8ccc1736;POWER_GENERATION_LPG;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;0492c228-3005-4ee5-a481-23ab37089cf3;POWER_GENERATION_NATURAL_GAS;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;f8feea83-1f41-4cbd-9117-0ead710c0046;POWER_GENERATION_NUCLEAR;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;1985e8a8-9415-499f-997f-2c294927d9a5;POWER_GENERATION_OTHER;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;3fef744c-b2b6-4160-8a53-965555b6df7d;POWER_GENERATION_PETROLEUM;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;a4895b06-3eaa-4e53-a01f-d6c9f73daf87;POWER_GENERATION_RENEWABLES_TOTAL;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;1ba66203-59fc-4c8e-9812-e7f071929f36;POWER_GENERATION_RENEWABLES_NONSPECIFIED;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;7dc926c7-71ec-42ea-84dc-20340d68b907;POWER_GENERATION_SOLAR;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;ac3c23ce-67a7-4a18-947a-86443337c223;POWER_GENERATION_WAVE_AND_TIDAL;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;81489777-1be6-469a-aa10-93cc5959f088;POWER_GENERATION_WIND;MWH;;;;;;;;;impact metrics;1
impact_metric_selected;f591a000-9ac6-4381-b32d-6900efa87499;RESERVES_CO2_EMISSIONS_COAL;TONNES;;;;;;;;;impact metrics;1
impact_metric_selected;ef2f7bbf-d282-45fb-a92b-6a1b7606aaa6;RESERVES_CO2_EMISSIONS_GAS;TONNES;;;;;;;;;impact metrics;1
impact_metric_selected;321acce1-70be-4abd-80a3-f0e1b67115dc;RESERVES_CO2_EMISSIONS_OIL;TONNES;;;;;;;;;impact metrics;1
impact_metric_selected;46c8a3ae-8c34-4a1a-b7ce-b4e254ee561b;RESERVES_CO2_EMISSIONS_OIL_AND_GAS;TONNES;;;;;;;;;impact metrics;1
impact_metric_selected;a5f01203-fb72-4729-8202-19544dc60975;RESERVES_CO2_EMISSIONS_TOTAL;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;88360a4f-ab8c-42a1-aa42-de38149cd158;CARBON_SCOPE_1_2_3_CO2E;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;35a6b30a-5708-4763-9813-f78709556767;CARBON_SCOPE_1_2_CO2E;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;608c7754-30d6-411c-93c7-74232d3bbce8;CARBON_SCOPE_1_2_3_CO2E_LATEST;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;0184d31c-36be-4338-979d-7be730cbb8cb;CARBON_SCOPE_1_2_CO2E_LATEST;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;f8e57b1a-0cee-443c-9c71-db1b4ab7f5f8;CARBON_SCOPE_1_CO2E;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;2f54cfde-0108-42d3-8696-fa534fcd98f6;CARBON_SCOPE_2_CO2E;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;d856110a-5e03-418e-9f33-f564afc91b5a;CARBON_SCOPE_3_CO2E;TONNES;;;;;;;;;impact metrics;1
impact_metric_basic;c61dcaa7-fb3f-4c7d-a943-381d0409d88a;CEO_WORKER_PAY_RATIO_AVERAGE;;;;;;;;;;impact metrics;1
impact_metric_basic;17cd0fca-2d88-4ef0-8696-57c35222596e;NON_MALES_BOARD_SHARE;;;;;;;;;;impact metrics;1
impact_metric_basic;be307530-ee50-4da4-ba57-f3153ac8ed7b;NON_MALES_EXECUTIVES_SHARE;;;;;;;;;;impact metrics;1
impact_metric_universal;e1ef2fd7-b355-4050-b436-b1a979b56f95;WASTE_INCINERATION;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;e8970e78-1075-4181-a47d-baf197321ab4;WASTE_LANDFILL;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;282664f2-2834-4547-abbf-5423ee7403ec;WASTE_NUCLEAR;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;c38b24a8-a1ec-4da2-bdda-3a4fd7b51ad8;WASTE_RECYCLED;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;82f986e3-ef80-4d4f-b968-040394f04d8a;WASTE_TOTAL;TONNES;;;;;;;;;impact metrics;1
impact_metric_universal;d3eb5337-7b1f-46f4-a004-daeeab33d088;WATER_CONSUMPTION;CUBIC METER;;;;;;;;;impact metrics;1
impact_metric_universal;d227c448-63df-48f3-8b0b-60066fc6c1db;WATER_DISCHARGE;CUBIC METER;;;;;;;;;impact metrics;1
impact_metric_universal;6992b961-3d42-4b44-ae2e-48b97cb1cb6b;WATER_WITHDRAWAL;CUBIC METER;;;;;;;;;impact metrics;1
impact_metric_basic;97386ef3-7887-40c6-a41f-96235ed2d279;SHARE_OF_NON_RENEWABLE_ENERGY_CONSUMPTION;;;;;;;;;;sfdr;1
impact_metric_basic;dc31841e-3907-4181-9c75-f1942ff409d3;SHARE_OF_NON_RENEWABLE_ENERGY_PRODUCTION;;;;;;;;;;sfdr;1
impact_metric_selected;34694482-3baf-41fb-9da9-d5c97f86547f;DIRECT_WATER_EMISSIONS_OF_PRIORITY_SUBSTANCES;TONNES;;;;;;;;;sfdr;1
impact_metric_selected;5afb0002-5a7a-4aca-afcf-49c4dd3b0040;WASTE_HAZARDOUS;TONNES;;;;;;;;;sfdr;1
impact_metric_basic;2c70a0a9-9bcf-43fe-b6ac-4606153a601e;INJURY_RATE_RATIO;;;;;;;;;;sfdr;1
impact_metric_universal;4fd573a4-e561-456e-a534-ef1d4af9b8c7;AIR_POLLUTANTS;TONNES;;;;;;;;;sfdr;1
impact_metric_universal;b8ef5ac2-528c-4ff3-b7dd-b3a482e0beda;TOTAL_DIRECT_AND_INDIRECT_ENERGY_CONSUMPTION;GWh;;;;;;;;;sfdr;1
impact_metric_universal;bed981be-4904-4582-9f97-1d00141b8679;TOTAL_DIRECT_AND_INDIRECT_ENERGY_CONSUMPTION_ZERO_FOR_NO_HIC_SECTORS;GWh;;;;;;;;;sfdr;1
impact_metric_sovereign;a49e5584-6b8a-4260-ae44-c804f2000c71;CARBON_SCOPE_1_CO2E_DIV_GDP;TONNES;;;;;;;;;sfdr;1
sdg_revenue_metric;3c9bbcbd-b8a3-4687-aa3d-6e9b6d796c35;SDG_1_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;5bfcd746-2e9f-4ca3-ba21-2ddc264cf00a;SDG_1_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;3a6283dd-8c63-4034-8f27-f12ad8073842;SDG_1_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;840761c8-e3ff-4545-8946-d65edef75488;SDG_1_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;24672f99-a57f-4a62-8f11-9758e96efe94;SDG_1_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;13ffe715-7b73-4f7b-acd1-38d8cc697c77;SDG_1_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;4eeaeba6-6d23-4b17-9263-67d3fbbf7b09;SDG_2_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;2342b9b4-ebe7-4eff-a5b4-9813cc333fc0;SDG_2_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;a9edd430-6063-4261-93bc-48ab48fe2b1f;SDG_2_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;9c808c08-a525-4d9f-bdb1-49caa3673106;SDG_2_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;4959993b-21a5-4976-97b3-5c4061521497;SDG_2_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;571737a8-a314-4dbf-b33f-194a3f65a402;SDG_2_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;df4f831a-3fbe-4740-9e61-6f7ff83de149;SDG_3_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;75814ad3-701b-4b82-8af2-5b5f05e4966a;SDG_3_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;18d4672e-7e29-4ac9-8eb5-512fd4a16dd1;SDG_3_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;1c3bedc6-36f5-460f-b6a8-15a11104ea61;SDG_3_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;4df35c18-edc8-492d-bc61-4d20db1dcb03;SDG_3_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;befe0edb-7806-4fc5-a327-ee391762b860;SDG_3_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;376d9a77-cc2d-45a9-862c-ee1f59e26427;SDG_4_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;63af3fe9-4b4c-4f5e-98fa-833636dc42fe;SDG_4_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;e700dfc4-dac0-4a70-9660-b91c48c2d55b;SDG_4_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;39bf06bb-cdd9-4b9d-bc5f-7f51f8d74954;SDG_4_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;71ba42dc-8c48-430c-9bee-4f899ed39c76;SDG_4_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;2a8e1f14-c16c-4f4c-a7d1-8bdb150a1111;SDG_4_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;72d4dd7c-b7c2-4c4b-baec-5f772a2bf8bc;SDG_5_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;770935bc-f29a-4339-b473-4d8d83238a79;SDG_5_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;b5d81dd4-25e9-44c6-9baa-a4ea9788afb9;SDG_5_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;310a4752-b642-447f-bb5e-0226c5bdb9d1;SDG_5_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;eca53487-e00e-4678-90a0-1a203a3075a1;SDG_5_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;ce97d4e8-fb74-40d0-b99e-c4ef63f2b821;SDG_5_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;a5376771-817c-4ea6-a9b5-d78957b63b78;SDG_6_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;137d0d12-b779-4139-a228-c37f1aeb81da;SDG_6_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;218d8e83-4e7a-4284-aa63-e4c6913d5a5a;SDG_6_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;ff912725-9396-4ee7-ae76-5f3605968d08;SDG_6_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;58b8366d-cf1b-4f07-9dd5-481885912acd;SDG_6_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;4c548e7f-4a2b-47db-8ee2-370cf2076ec5;SDG_6_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;3549696f-723c-4884-83b2-883e157656c2;SDG_7_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;b6de042e-0d0a-4db8-945c-8a509cf4f68f;SDG_7_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;5586a5c1-2298-4a4b-a27f-5a1f9e7415e5;SDG_7_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;31febc11-d010-48a9-aec3-b65a897494a1;SDG_7_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;512445e1-b336-45ca-be9b-508cda2dcd58;SDG_7_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;cce1bc04-5054-4c69-ab97-2de689a7c2f8;SDG_7_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;489cea94-1cdd-4cfd-a085-4191a21821ef;SDG_8_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;c9fce6a9-3277-4fe5-829e-dc112d5b33be;SDG_8_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;ebe8e923-57f1-46c1-8bf1-972321676b1e;SDG_8_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;f2ad8a60-c07d-4b85-80cc-6b40dded1081;SDG_8_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;e502c49f-f9dd-49cd-a9ba-7fa60bc8bc79;SDG_8_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;2ac4bdb3-2cce-416c-9612-610559d24a1f;SDG_8_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;585e3d69-3652-4266-a6ad-6bedbae99da4;SDG_9_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;3bb6e2ea-02c0-4d02-bcb5-1a68a325754c;SDG_9_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;b0f77ff2-7b4c-479e-831c-a3e9268614e6;SDG_9_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;97c05b9a-bba2-4d5e-a90e-edd9b27d9b45;SDG_9_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;d02e4029-3a3c-4a42-ac85-11c7bc76df2a;SDG_9_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;af8448e1-472f-455c-9a01-ef2d51c66008;SDG_9_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;cb10978a-f2e4-4bf0-83e1-14cbea6205d8;SDG_10_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;34447425-2da7-425b-98e3-c58b9383b566;SDG_10_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;6474353e-b93e-4a61-be8c-53f6af815ff9;SDG_10_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;6820c1c4-51ce-4036-b097-7f09400795e8;SDG_10_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;16878a1e-3a24-4495-a840-931b8c8ff220;SDG_10_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;01d62e99-01d1-4f42-a7bc-ff0702fbbd2b;SDG_10_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;c17ea632-d0b8-4f5f-80d8-6c05bbe11fa2;SDG_11_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;a5b48039-6a3f-4732-82f5-41f1436dfc55;SDG_11_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;02c5f206-842d-4a47-bbdc-f0acea5b29f0;SDG_11_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;307c17ad-f8a4-4623-80b0-18b1177ae681;SDG_11_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;d9bed226-85f4-4505-adc0-28630615e9e7;SDG_11_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;b55ad4c0-b22d-4a16-8e45-9a2d590632e5;SDG_11_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;b6fdf329-a0a6-4580-b96c-e83e130fade6;SDG_12_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;2772550c-1701-49ec-ae12-fc2f3f43d0f1;SDG_12_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;0d94e2ff-d1a2-40e0-9cb0-c576c8753177;SDG_12_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;bd0374ba-ac6a-4d50-a273-b5eee8d3e8e6;SDG_12_C;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;08aa990f-c316-4019-99bc-1ec8ea4c9379;SDG_12_PM;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;f39f18c2-f2c3-4e7c-b881-17d991f6d66e;SDG_12_M;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;31b34aab-e162-44f2-8522-1cb821c68819;SDG_13_A;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;fc14e89d-50f6-4f40-8986-5ad31a8dbd6c;SDG_13_PA;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
sdg_revenue_metric;5393797d-847b-494d-9f0f-43a4b9e842b6;SDG_13_N;PERCENTAGE OF REVENUE;;;;;;;;;sdg_revenues;1
